experiment,config_name,dataset,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,active_g,activation,smape,mase,mae,mse,owa,best_val_loss,final_val_loss,final_train_loss,best_epoch,epochs_trained,stopping_reason,loss_ratio,diverged,n_params,training_time_seconds,val_loss_curve
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,188,1498218850,True,ReLU,22.362793,3.243351,123965.320312,1456808525824.000000,nan,25.40457153,25.91605759,31.12451172,7,17,EARLY_STOPPED,1.020134,False,23961600,13.92,"[""160.28523254"", ""66.56045532"", ""30.96084213"", ""47.44504547"", ""32.43495560"", ""30.38842964"", ""29.63043976"", ""25.40457153"", ""25.53758049"", ""26.27565765"", ""25.62236786"", ""26.06996918"", ""25.65523338"", ""26.37626839"", ""25.88857651"", ""26.12066841"", ""25.74256134"", ""25.91605759""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,187,1611757854,True,ReLU,21.062372,3.002002,96811.312500,921349718016.000000,nan,25.75485420,27.53981972,28.97245026,14,24,EARLY_STOPPED,1.069306,False,23961600,21.31,"[""161.35610962"", ""62.37225342"", ""35.67551804"", ""31.87766647"", ""30.39189911"", ""30.88051033"", ""26.76742172"", ""27.54246902"", ""26.04664230"", ""26.22797203"", ""26.27526474"", ""25.85195351"", ""26.53894806"", ""26.03880501"", ""25.75485420"", ""25.94482613"", ""26.13418388"", ""26.50983620"", ""26.66726112"", ""26.36400223"", ""27.31564713"", ""27.31077003"", ""28.49771118"", ""27.92462349"", ""27.53981972""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,186,1738368984,True,ReLU,20.754787,2.968618,96486.304688,910118354944.000000,nan,25.52717018,26.52067566,29.76523018,15,25,EARLY_STOPPED,1.038920,False,23961600,22.59,"[""159.13395691"", ""62.20222855"", ""37.86679077"", ""36.15172577"", ""31.28679657"", ""31.52879524"", ""27.67685699"", ""26.88744926"", ""27.83552742"", ""26.42128754"", ""26.43657875"", ""26.21636009"", ""26.24681282"", ""25.67609787"", ""25.80699921"", ""25.52717018"", ""25.68139076"", ""25.96570015"", ""25.73232079"", ""25.66545296"", ""25.92361069"", ""25.82003784"", ""26.19918633"", ""26.40301514"", ""27.58092499"", ""26.52067566""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,189,1819228423,True,ReLU,21.693630,3.139502,124374.437500,1587980402688.000000,nan,25.44547081,25.79087639,28.57317924,11,21,EARLY_STOPPED,1.013574,False,23961600,18.02,"[""163.39396667"", ""54.43494415"", ""32.97327042"", ""31.78945923"", ""28.76675987"", ""28.83933258"", ""27.03146362"", ""26.46189880"", ""29.20009804"", ""27.90823555"", ""27.49435616"", ""25.44547081"", ""25.52320290"", ""27.12679482"", ""25.95575142"", ""26.56489944"", ""25.62492752"", ""26.09757996"", ""25.93761063"", ""25.69134140"", ""25.67941284"", ""25.79087639""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,190,2141907482,True,ReLU,21.847954,3.173477,124305.156250,1628377710592.000000,nan,26.25938606,26.79018021,31.62098503,9,19,EARLY_STOPPED,1.020214,False,23961600,16.26,"[""165.25402832"", ""56.59029007"", ""34.70823669"", ""33.21531296"", ""28.49115181"", ""26.55428886"", ""28.61761093"", ""27.98208809"", ""26.65897560"", ""26.25938606"", ""26.66949844"", ""27.34679222"", ""26.42775726"", ""27.91408348"", ""26.66618156"", ""26.93767929"", ""26.28801727"", ""26.83138847"", ""26.71426010"", ""26.79018021""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,191,1830653127,True,ReLU,21.216902,3.143789,131077.125000,1702898302976.000000,nan,25.12020683,25.64676094,31.72380257,11,21,EARLY_STOPPED,1.020961,False,23961600,18.63,"[""157.64299011"", ""68.15084076"", ""34.20767212"", ""36.67729950"", ""29.34556389"", ""31.92725563"", ""27.04147148"", ""26.88811493"", ""28.39215660"", ""26.03599930"", ""26.20099831"", ""25.12020683"", ""26.14413452"", ""25.64762497"", ""25.71770287"", ""25.63175774"", ""25.77412796"", ""25.49054909"", ""25.23763275"", ""25.56053162"", ""25.49500847"", ""25.64676094""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,192,233357766,True,ReLU,21.726061,3.197475,128788.851562,1713510023168.000000,nan,25.68332863,26.44594002,28.89493370,12,22,EARLY_STOPPED,1.029693,False,23961600,18.33,"[""159.56245422"", ""63.63389206"", ""33.66841507"", ""30.72751808"", ""30.88914680"", ""27.20652771"", ""25.93064690"", ""29.26319504"", ""26.88403130"", ""25.94398308"", ""26.13173103"", ""26.43232727"", ""25.68332863"", ""26.46743965"", ""26.35785294"", ""26.67708015"", ""26.43537903"", ""26.66283226"", ""26.88436508"", ""26.28129959"", ""26.67744064"", ""26.41044235"", ""26.44594002""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,193,1696600515,True,ReLU,21.585161,3.121409,117743.679688,1493156102144.000000,nan,25.33540344,27.45048332,33.54728699,13,23,EARLY_STOPPED,1.083483,False,23961600,20.26,"[""157.45520020"", ""66.65679932"", ""32.86857605"", ""36.42151260"", ""30.19201469"", ""27.72354507"", ""26.15573692"", ""27.10636330"", ""25.74542427"", ""25.91269684"", ""25.33791733"", ""26.50132179"", ""25.39053535"", ""25.33540344"", ""26.02592087"", ""26.11896706"", ""26.38694382"", ""25.98411942"", ""26.56152344"", ""27.22176361"", ""26.32357216"", ""27.01802635"", ""26.99736977"", ""27.45048332""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,194,613455142,True,ReLU,21.505646,3.093384,96690.632812,851047481344.000000,nan,26.08913422,26.60843086,31.71533394,12,22,EARLY_STOPPED,1.019905,False,23961600,17.29,"[""158.86761475"", ""62.50395966"", ""32.49528885"", ""34.47034836"", ""30.68524933"", ""26.16866302"", ""28.52606392"", ""26.89086533"", ""26.22930908"", ""26.17820549"", ""26.62774277"", ""26.57198524"", ""26.08913422"", ""26.21518135"", ""26.98146629"", ""26.54086685"", ""26.25517845"", ""26.50149155"", ""26.91611862"", ""26.69689941"", ""26.88275909"", ""26.56513214"", ""26.60843086""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,195,1509868076,True,ReLU,21.513897,3.088220,104044.562500,1121857175552.000000,nan,25.62858772,26.44400597,32.42932510,15,25,EARLY_STOPPED,1.031817,False,23961600,21.62,"[""162.14935303"", ""65.48255920"", ""35.94092941"", ""38.62201691"", ""31.84491920"", ""30.87253571"", ""27.40795517"", ""26.76273537"", ""26.80162811"", ""26.18268204"", ""25.69659424"", ""26.36347198"", ""26.74407578"", ""25.93231201"", ""25.80247879"", ""25.62858772"", ""26.01231384"", ""25.85783577"", ""26.12407303"", ""26.35554123"", ""25.83290100"", ""26.93886185"", ""26.45040512"", ""26.51214600"", ""26.46971130"", ""26.44400597""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,197,589640781,True,ReLU,21.530615,3.057630,109192.898438,1197413629952.000000,nan,25.37557793,26.85233688,31.02872467,10,20,EARLY_STOPPED,1.058196,False,23961600,17.45,"[""150.51495361"", ""74.38507843"", ""36.54510498"", ""37.64627838"", ""29.16196823"", ""29.35018158"", ""27.13607788"", ""26.31608772"", ""26.23187256"", ""27.26976013"", ""25.37557793"", ""25.73699379"", ""26.66025734"", ""26.21347237"", ""26.06644058"", ""26.19196510"", ""25.80967522"", ""25.88121605"", ""26.55944443"", ""27.18379784"", ""26.85233688""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,196,454707946,True,ReLU,21.231199,3.066137,110952.906250,1284887150592.000000,nan,25.48598099,27.06589317,31.93548012,16,26,EARLY_STOPPED,1.061991,False,23961600,24.05,"[""157.51538086"", ""68.18549347"", ""34.75719452"", ""30.45132828"", ""30.70061874"", ""31.35195923"", ""29.06391335"", ""27.06105042"", ""27.70579529"", ""26.76363945"", ""26.50546455"", ""26.28025627"", ""26.17877388"", ""26.19381523"", ""25.77624893"", ""25.97510529"", ""25.48598099"", ""25.79925156"", ""25.86672020"", ""26.87471771"", ""26.38484764"", ""25.74733734"", ""26.81788254"", ""25.85301781"", ""26.35973358"", ""26.45207977"", ""27.06589317""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,199,556034152,True,ReLU,21.401583,3.155028,125348.632812,1620198948864.000000,nan,25.46210289,26.45642090,30.68397141,10,20,EARLY_STOPPED,1.039051,False,23961600,16.54,"[""162.15272522"", ""64.79977417"", ""37.75131226"", ""28.45945740"", ""27.98311043"", ""28.45600319"", ""29.18378639"", ""25.89077950"", ""27.23755836"", ""27.07949066"", ""25.46210289"", ""26.36223221"", ""25.58517456"", ""26.72338104"", ""25.68875504"", ""25.56369591"", ""25.55196381"", ""25.90126038"", ""25.64553261"", ""25.87959480"", ""26.45642090""]"
convergence_study,Generic30_activeG,tourism,Tourism-Yearly,1,4,8,30,1,True,198,1030917386,True,ReLU,21.958742,3.140873,94343.804688,781485211648.000000,nan,26.19121742,26.67830276,29.04943466,14,24,EARLY_STOPPED,1.018597,False,23961600,20.29,"[""156.72885132"", ""66.90409088"", ""36.16254807"", ""51.36357498"", ""32.73423386"", ""28.34362030"", ""27.50939369"", ""27.35705376"", ""26.42721558"", ""26.58688164"", ""26.74222374"", ""27.14747238"", ""26.34343147"", ""27.03563309"", ""26.19121742"", ""27.02352142"", ""26.27950287"", ""27.13902283"", ""26.54107857"", ""26.47177887"", ""26.24093819"", ""26.58074570"", ""26.50605774"", ""27.12296486"", ""26.67830276""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,1,2032002622,False,ReLU,13.540183,3.095708,828.743958,3220276.500000,0.803771,13.68692780,14.77510643,8.80132294,3,13,EARLY_STOPPED,1.079505,False,24668160,413.36,"[""193.42300415"", ""13.92390728"", ""14.46892548"", ""13.68692780"", ""14.01750374"", ""14.07368183"", ""13.82402706"", ""14.00335884"", ""13.88069534"", ""13.90255737"", ""14.66795921"", ""14.01671314"", ""14.22269154"", ""14.77510643""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,0,1024167434,False,ReLU,13.593894,3.125501,829.096741,3158070.500000,0.809163,13.63462067,14.21167755,9.18026066,5,15,EARLY_STOPPED,1.042323,False,24668160,473.14,"[""195.58872986"", ""13.97327709"", ""14.04105663"", ""13.98837471"", ""13.67649174"", ""13.63462067"", ""13.73409748"", ""14.05778980"", ""13.94270134"", ""14.14059353"", ""13.75083733"", ""14.21988010"", ""13.76190090"", ""13.83917618"", ""14.67164040"", ""14.21167755""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,3,1085633265,False,ReLU,13.653880,3.180693,842.427124,3235496.250000,0.817942,13.46817398,14.01710320,9.01950741,6,16,EARLY_STOPPED,1.040758,False,24668160,511.62,"[""195.55552673"", ""14.34986782"", ""13.86179256"", ""13.64421558"", ""13.91389275"", ""13.74788952"", ""13.46817398"", ""13.83048630"", ""13.58846569"", ""14.36182785"", ""14.06737900"", ""13.67751503"", ""14.32996559"", ""13.94299603"", ""13.88758278"", ""14.11707973"", ""14.01710320""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,2,1416054385,False,ReLU,13.875142,3.275993,852.359497,3239949.000000,0.836702,13.69148064,14.11675930,8.72436428,11,21,EARLY_STOPPED,1.031062,False,24668160,672.48,"[""188.23529053"", ""14.06969738"", ""14.11145210"", ""14.40263176"", ""14.22133827"", ""14.51117706"", ""13.87908554"", ""13.98981667"", ""13.69149208"", ""13.85851860"", ""14.10181618"", ""13.69148064"", ""13.99955463"", ""14.04309940"", ""13.95326805"", ""14.47644424"", ""14.06984138"", ""14.21050549"", ""14.05461979"", ""14.12844944"", ""14.40375233"", ""14.11675930""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,5,1930937365,False,ReLU,13.628368,3.170597,840.517212,3250404.000000,0.815891,13.59915447,14.06666565,9.28588963,5,15,EARLY_STOPPED,1.034378,False,24668160,527.39,"[""190.89401245"", ""14.61649036"", ""13.90107441"", ""13.75382519"", ""14.05146503"", ""13.59915447"", ""13.75936413"", ""14.14764500"", ""14.10734081"", ""13.73450565"", ""14.31858921"", ""14.94772053"", ""13.98800659"", ""13.89912128"", ""13.73284912"", ""14.06666565""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,4,570645133,False,ReLU,13.707224,3.153030,832.723022,3167024.250000,0.816094,13.72453976,14.42472553,6.98807144,18,28,EARLY_STOPPED,1.051017,False,24668160,941.31,"[""189.25651550"", ""50.48490143"", ""45.39905548"", ""45.34692383"", ""45.94004440"", ""45.63630295"", ""14.35935593"", ""14.35778713"", ""13.94995689"", ""13.88223648"", ""13.89672661"", ""14.04970360"", ""14.03678799"", ""14.65780735"", ""14.09961987"", ""14.36764526"", ""14.03303528"", ""14.44291687"", ""13.72453976"", ""14.54908657"", ""14.77814102"", ""14.20537186"", ""14.34975147"", ""14.19891262"", ""14.40634632"", ""14.09809494"", ""14.40170097"", ""14.17832565"", ""14.42472553""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,7,1709826291,False,ReLU,13.610204,3.120180,827.065125,3122942.750000,0.808992,13.72163677,14.16425037,8.43824482,11,21,EARLY_STOPPED,1.032257,False,24668160,723.06,"[""191.87536621"", ""14.19052315"", ""14.45192146"", ""14.66015530"", ""14.19918919"", ""14.00265789"", ""15.26798916"", ""13.80278111"", ""13.72970772"", ""14.53427315"", ""14.17580318"", ""13.72163677"", ""14.24276733"", ""14.16769314"", ""14.30558300"", ""15.24783421"", ""15.01925278"", ""14.46669388"", ""14.30282784"", ""14.25290203"", ""14.37954998"", ""14.16425037""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,8,1675681152,False,ReLU,13.841528,3.270127,851.650940,3239430.250000,0.834936,13.63914967,15.33214283,8.48308849,7,17,EARLY_STOPPED,1.124127,False,24668160,591.94,"[""193.89724731"", ""45.70466995"", ""45.54079437"", ""13.67809200"", ""14.24631023"", ""13.76247787"", ""14.52167225"", ""13.63914967"", ""13.66408730"", ""14.09405804"", ""14.24980831"", ""14.12345123"", ""14.04737663"", ""13.96266842"", ""14.03700161"", ""14.28405857"", ""14.02279091"", ""15.33214283""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,6,1479455460,False,ReLU,13.841345,3.255930,858.888916,3353231.000000,0.833144,13.71170616,14.29145813,8.18251324,14,24,EARLY_STOPPED,1.042282,False,24668160,816.86,"[""192.97859192"", ""44.68294525"", ""44.72582626"", ""44.43935776"", ""44.60241699"", ""45.38024902"", ""45.05248642"", ""44.65665436"", ""44.97285461"", ""21.27378273"", ""13.95611572"", ""14.26024437"", ""14.08055401"", ""14.12081623"", ""13.71170616"", ""13.91282082"", ""13.82992363"", ""14.30686378"", ""13.97564125"", ""14.18281746"", ""14.66209412"", ""14.08069611"", ""14.12875938"", ""14.76133728"", ""14.29145813""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,9,1913350803,False,ReLU,13.578235,3.099708,834.598328,3327016.000000,0.805438,13.73783970,14.41433334,9.32631302,2,12,EARLY_STOPPED,1.049243,False,24668160,419.45,"[""181.98251343"", ""13.88472176"", ""13.73783970"", ""14.25778675"", ""13.77238750"", ""13.86694145"", ""13.98065376"", ""13.75267410"", ""13.95594597"", ""14.33494186"", ""14.01176262"", ""13.92868614"", ""14.41433334""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,10,317529477,False,ReLU,13.468271,3.101286,826.415527,3161015.500000,0.802272,13.73334885,13.95862770,9.04021740,4,14,EARLY_STOPPED,1.016404,False,24668160,481.82,"[""191.49902344"", ""13.82119179"", ""13.79943085"", ""14.32564831"", ""13.73334885"", ""13.75583839"", ""13.82378101"", ""14.47122002"", ""13.92201519"", ""13.90890598"", ""13.78440189"", ""13.84474277"", ""14.18229198"", ""14.02658939"", ""13.95862770""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,11,2028356417,False,ReLU,13.903946,3.255638,852.670410,3271546.000000,0.835023,13.62094593,13.84249592,8.74517250,4,14,EARLY_STOPPED,1.016265,False,24668160,472.79,"[""197.61656189"", ""13.75711727"", ""13.80352688"", ""13.92488575"", ""13.62094593"", ""13.90328979"", ""13.79886913"", ""13.93095398"", ""14.26197529"", ""14.09562111"", ""13.75322151"", ""14.97239494"", ""13.86018848"", ""13.83889961"", ""13.84249592""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,12,1716872653,False,ReLU,13.553029,3.128698,835.968262,3249636.250000,0.808315,13.58259201,14.24395657,8.29307270,3,13,EARLY_STOPPED,1.048692,False,24668160,444.33,"[""192.70434570"", ""14.90856647"", ""13.68782711"", ""13.58259201"", ""13.74853897"", ""13.69301605"", ""13.86992073"", ""13.64921474"", ""14.23413849"", ""14.75253391"", ""13.75041580"", ""13.72300816"", ""13.84127712"", ""14.24395657""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,13,1622988182,False,ReLU,13.547495,3.155135,834.478394,3234823.500000,0.811471,13.59122276,14.57684803,9.29595852,5,15,EARLY_STOPPED,1.072519,False,24668160,502.47,"[""193.97547913"", ""13.95028305"", ""13.76240921"", ""14.29464436"", ""13.88730431"", ""13.59122276"", ""13.95512772"", ""13.94000435"", ""13.70136261"", ""15.06198120"", ""14.12083435"", ""14.47540665"", ""13.84185886"", ""13.90137863"", ""14.54118729"", ""14.57684803""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,15,1330333550,False,ReLU,13.413094,3.061246,824.324097,3216824.000000,0.795547,13.57939911,13.97066879,8.57377911,5,15,EARLY_STOPPED,1.028813,False,24668160,476.04,"[""194.78881836"", ""15.18264961"", ""13.86565876"", ""13.66572571"", ""14.28615665"", ""13.57939911"", ""13.99771214"", ""13.86617088"", ""13.78040218"", ""13.92787933"", ""13.89981365"", ""13.71724892"", ""14.00375175"", ""14.11050129"", ""14.32633972"", ""13.97066879""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,14,477218348,False,ReLU,13.756916,3.203205,847.702271,3245963.500000,0.823927,13.63310909,14.42989635,8.43227005,13,23,EARLY_STOPPED,1.058445,False,24668160,731.21,"[""192.43276978"", ""15.25511646"", ""14.12153912"", ""14.18545628"", ""14.53632927"", ""13.70253563"", ""13.70467091"", ""14.16639900"", ""13.74669743"", ""13.66340923"", ""13.88829041"", ""14.17377949"", ""14.50095081"", ""13.63310909"", ""13.92399216"", ""14.03366184"", ""14.42522049"", ""15.35079765"", ""14.36497688"", ""14.12730408"", ""14.26402950"", ""14.42975521"", ""14.46466541"", ""14.42989635""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,17,806585732,False,ReLU,13.463942,3.098900,828.887878,3236631.250000,0.801840,13.74418163,15.86595821,9.50212669,4,14,EARLY_STOPPED,1.154376,False,24668160,438.50,"[""195.63726807"", ""14.83596706"", ""14.08062363"", ""13.77609539"", ""13.74418163"", ""13.82884502"", ""13.83165646"", ""13.77800179"", ""13.91280270"", ""14.00315666"", ""13.93034554"", ""14.33220768"", ""13.89410019"", ""13.91443634"", ""15.86595821""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,16,295894117,False,ReLU,13.572003,3.116827,834.378906,3253941.250000,0.807402,13.70312881,13.81547451,8.31405926,4,14,EARLY_STOPPED,1.008199,False,24668160,440.52,"[""187.25538635"", ""14.39084244"", ""13.76614666"", ""13.98387623"", ""13.70312881"", ""14.00809002"", ""14.62750530"", ""13.81652546"", ""13.72269154"", ""13.83800507"", ""14.13958549"", ""13.82255459"", ""13.93037796"", ""14.18189430"", ""13.81547451""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,18,2089301126,False,ReLU,13.844007,3.214405,849.971191,3277970.000000,0.828001,13.60421467,14.29887486,8.60743809,10,20,EARLY_STOPPED,1.051062,False,24668160,620.67,"[""192.06765747"", ""15.28476906"", ""14.07234669"", ""13.65293503"", ""14.22784901"", ""14.27341175"", ""14.18704605"", ""13.87937641"", ""14.14806747"", ""14.50806522"", ""13.60421467"", ""14.08790112"", ""14.16746235"", ""13.99038601"", ""13.86051464"", ""14.42119694"", ""13.77597141"", ""13.99390316"", ""14.24808693"", ""14.19389534"", ""14.29887486""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,19,370133471,False,ReLU,13.671754,3.185363,835.702698,3158830.500000,0.819077,13.74010086,14.08169842,8.74859142,9,19,EARLY_STOPPED,1.024861,False,24668160,591.80,"[""181.14096069"", ""15.55515099"", ""13.80000305"", ""15.16369534"", ""13.95978260"", ""13.92280197"", ""13.88099194"", ""15.78364086"", ""14.01511288"", ""13.74010086"", ""14.07874298"", ""14.05944252"", ""14.64539242"", ""14.31494808"", ""13.75457096"", ""14.42499828"", ""13.97704506"", ""14.37678909"", ""13.92516422"", ""14.08169842""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,22,1605026119,False,ReLU,13.551608,3.122758,832.882080,3234073.750000,0.807524,13.59907722,14.37716675,8.92111874,3,13,EARLY_STOPPED,1.057216,False,24668160,405.17,"[""193.51318359"", ""13.93711567"", ""13.70412254"", ""13.59907722"", ""13.92518711"", ""14.50376511"", ""13.97928524"", ""13.78567505"", ""13.95419407"", ""13.69326878"", ""14.56309605"", ""13.81058979"", ""13.83649731"", ""14.37716675""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,21,742117736,False,ReLU,13.494626,3.094753,831.153992,3247270.750000,0.802257,13.64508724,14.12372017,8.92753410,4,14,EARLY_STOPPED,1.035077,False,24668160,436.49,"[""190.51878357"", ""14.23957634"", ""13.93358994"", ""14.42337894"", ""13.64508724"", ""14.34610081"", ""14.16916275"", ""13.89066982"", ""14.21677399"", ""14.16396332"", ""13.99108982"", ""13.79357052"", ""13.79343224"", ""13.97145557"", ""14.12372017""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,20,2025683821,False,ReLU,13.554020,3.128447,838.640259,3272399.500000,0.808313,13.51038074,14.26290512,8.80197906,8,18,EARLY_STOPPED,1.055700,False,24668160,560.31,"[""191.43634033"", ""13.99755001"", ""13.63579369"", ""14.48658466"", ""14.61880398"", ""13.67898464"", ""14.29904175"", ""13.63398361"", ""13.51038074"", ""14.29586697"", ""14.10901356"", ""13.87538624"", ""14.14196301"", ""13.82170010"", ""13.96235752"", ""14.28583145"", ""14.21847439"", ""13.95998478"", ""14.26290512""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,24,609349619,False,ReLU,13.608301,3.138158,840.849426,3310885.250000,0.811196,13.49470425,14.09335995,8.96852589,3,13,EARLY_STOPPED,1.044362,False,24668160,406.60,"[""192.84031677"", ""14.14053917"", ""13.68979073"", ""13.49470425"", ""13.65407085"", ""13.87983704"", ""14.28152847"", ""14.16403770"", ""14.02821350"", ""14.10378551"", ""14.15274143"", ""14.11371613"", ""13.91450310"", ""14.09335995""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,23,2038534161,False,ReLU,13.517443,3.094482,825.298767,3142925.500000,0.802921,13.66704369,14.63707066,8.56477356,9,19,EARLY_STOPPED,1.070976,False,24668160,591.54,"[""188.31745911"", ""13.81974316"", ""14.28324413"", ""13.79739094"", ""14.14214706"", ""14.71409512"", ""14.17019558"", ""13.76315117"", ""13.74477959"", ""13.66704369"", ""14.32853127"", ""13.71848488"", ""13.77214432"", ""13.99674416"", ""13.99440765"", ""14.02119160"", ""14.00133514"", ""14.24487400"", ""13.91957378"", ""14.63707066""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,26,764180892,False,ReLU,13.614340,3.155150,837.150452,3240218.750000,0.813519,13.62283993,13.81601906,7.87725544,5,15,EARLY_STOPPED,1.014181,False,24668160,468.82,"[""196.07774353"", ""17.32614708"", ""14.00583935"", ""13.96175671"", ""13.71110058"", ""13.62283993"", ""13.90876484"", ""14.18981838"", ""13.80899620"", ""13.98371506"", ""13.81826210"", ""13.90913200"", ""14.17586994"", ""14.77065659"", ""14.09045506"", ""13.81601906""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,25,453894718,False,ReLU,13.786403,3.245448,848.855652,3225502.750000,0.830144,13.54550934,14.04011440,9.16929913,7,17,EARLY_STOPPED,1.036514,False,24668160,533.35,"[""191.42405701"", ""14.00566578"", ""14.70285892"", ""14.48475933"", ""13.68877888"", ""13.61398125"", ""13.70999622"", ""13.54550934"", ""14.00868225"", ""13.94730663"", ""13.87476921"", ""13.87362671"", ""13.63591003"", ""13.91133308"", ""14.20081520"", ""14.89217949"", ""14.37509060"", ""14.04011440""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,27,2027504817,False,ReLU,13.590954,3.138369,835.443420,3229697.750000,0.810692,13.61932087,13.97269535,9.83793926,4,14,EARLY_STOPPED,1.025947,False,24668160,440.05,"[""187.26295471"", ""13.84045219"", ""13.65953922"", ""13.87213421"", ""13.61932087"", ""14.53334141"", ""13.82333565"", ""13.91843319"", ""13.79937458"", ""13.89382648"", ""13.90663815"", ""13.74617958"", ""13.86845112"", ""13.80270672"", ""13.97269535""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,28,1126549782,False,ReLU,13.416743,3.040454,820.554199,3149808.500000,0.793042,13.60960007,14.07740784,8.68570423,6,16,EARLY_STOPPED,1.034373,False,24668160,498.88,"[""188.64451599"", ""13.93236446"", ""14.50055027"", ""13.75873280"", ""14.05470276"", ""14.30399418"", ""13.60960007"", ""14.23886967"", ""13.96377468"", ""13.88869476"", ""13.98302746"", ""14.02952576"", ""13.75885010"", ""14.10371971"", ""13.78369427"", ""14.07910824"", ""14.07740784""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,29,2029380008,False,ReLU,13.701094,3.215715,848.859497,3262576.000000,0.823793,13.52742290,14.06456280,9.05099678,6,16,EARLY_STOPPED,1.039707,False,24668160,495.39,"[""192.12017822"", ""13.74993896"", ""13.81226063"", ""13.70050526"", ""13.88615513"", ""13.63818645"", ""13.52742290"", ""14.74556255"", ""14.07059383"", ""13.91159916"", ""13.96743298"", ""14.36366844"", ""13.82958984"", ""13.96588421"", ""14.01509380"", ""14.54607201"", ""14.06456280""]"
convergence_study,Generic30_baseline,m4,Yearly,1,6,30,30,1,True,31,609702685,False,ReLU,13.329241,3.031582,817.947266,3149244.500000,0.789249,13.62036800,14.27815342,9.31636715,6,16,EARLY_STOPPED,1.048294,False,24668160,498.25,"[""190.81431580"", ""13.81879616"", ""13.85467434"", ""14.67457104"", ""13.97020531"", ""13.77253628"", ""13.62036800"", ""14.69725800"", ""14.03977871"", ""14.12819386"", ""13.68949699"", ""13.95430183"", ""14.24429226"", ""14.13787079"", ""13.88311958"", ""14.26860428"", ""14.27815342""]"
